image_filename,prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw,keywords
image_214.png,"large city, clouds, sun blow up, lucid, dream, flux, volumetric lighting, near the beach, big trees by mc escher, colorized by... ross ",1208218086,50,12.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 11:43:00+00:00,0.1152348443865776,0.002228951547294855,"clouds, ross, flux, near, escher"
image_215.png,"a beautiful sky, giant hand, side angle ",1284130844,50,7.0,k_lms,512,512,1bcadbcbccd2661b9a5dbad761cfc0b850f3930a8a5cc419be9e178e70801a95,2022-08-18 11:43:00+00:00,0.11686939746141434,0.0009974330896511674,"sky, angle, giant, hand, beautiful"
image_216.png,album cover of plane glide by akihiko yoshida ,3978025205,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:44:00+00:00,0.08365493267774582,0.0001887907856144011,"album, glide, akihiko, yoshida, plane"
image_217.png,"a modern desk made of rectangle tetris, made of silver steel and moss, octane render, trending on artstation, on the hard desert floor ",376474507,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:44:00+00:00,0.03563337028026581,0.0007410107064060867,"desk, tetris, render, desert, modern"
image_218.png,"large city, clouds, sun blow up, lucid, dream, flux, volumetric lighting, near the beach, big trees by mc escher, colorized by salvador ross ",2001037538,50,12.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 11:45:00+00:00,0.10870964825153351,0.0027423915453255177,"clouds, colorized, salvador, flux, escher"
image_219.png,"arrogant elegant man travels through time via steampunk portals, pixiv fanbox, dramatic lighting, maximalist pastel color palette, splatter paint, pixar and disney exploded - view drawing, graphic novel by fiona staples and dustin nguyen, peter elson, alan bean, wangechi mutu, clean cel shaded vector art, trending on artstation ",2228413205,50,10.0,k_lms,512,704,9896fc5f1b5c48467f7e90f183ca96917d1a8b332415c661f77f1529c405e71e,2022-08-18 11:45:00+00:00,2.0,0.07290460169315338,"elegant, steampunk, portals, fiona, cel"
image_220.png,"table made of rectangle tetris, made of wave steel and moss, octane render, trending on artstation, on the hard desert floor ",4242857463,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:45:00+00:00,0.05542302876710892,0.0008363847737200558,"table, tetris, artstation, render, wave"
image_221.png,"illustration, k - art, chibi characters, with border, cat ears, pastel vibrant, kawaii, human, stiker, icon, cartoon, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch ",1304457454,50,7.0,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-18 11:45:00+00:00,0.12791050970554352,0.000309968861984089,"characters, dofus, hearstone, vibrant, border"
image_222.png,album cover of 8 bit world princess by akihiko yoshida ,4157017951,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:46:00+00:00,0.13130751252174377,0.00012116892321500927,"album, yoshida, princess, akihiko, bit"
image_223.png,"photorealisitc emma stone avocado, real character, exposed, in conspiracy style! pentax k 1 0 0 0, 5 0 mm lens, national geographic ",79064001,50,7.0,k_lms,512,512,da43d02270b2c65d67ba447dfe5ca12a377a476335ae8192171c5d7f218f22f2,2022-08-18 11:47:00+00:00,0.040283333510160446,0.0020237937569618225,"photorealisitc, emma, stone, exposed, geographic"
image_224.png,"table made of rectangle tetris, made of glass and moss, octane render, trending on artstation, on hard desert sand floor ",2590976182,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:47:00+00:00,0.02984064258635044,0.0007844237261451781,"table, desert, tetris, artstation, render"
image_225.png,"biopunk vaporwave portrait, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart. ",396457929,50,7.0,k_lms,512,640,8618ebc8193ecdbbf252d8c568823a59b9b78a9a1e2825b098e44443f3478889,2022-08-18 11:47:00+00:00,0.31303367018699646,0.00025992930750362575,"biopunk, vaporwave, art, rendered, nixeu"
image_226.png,"just only one lonely symmetry cyberpunk round portal to the deep space star waves!! bad omens, in the style of bonestell, chesley, casson, and a. j. dramatic lighting. soft edges. the ceiling is hung with chaotic cables, a grace goddess floating in the center. cinematic. 8 k, octane render. ultra clear detailed. ",270918205,50,15.0,k_lms,1024,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 11:48:00+00:00,0.09133030474185944,0.0008149721543304622,"cyberpunk, portal, ceiling, omens, symmetry"
image_227.png,"large village, clouds, sun blow up, lucid, dream, flux, volumetric lighting, near the beach, big trees by mc escher, colorized by salvador ross gogh ",2226442531,50,12.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 11:48:00+00:00,0.13276122510433197,0.003691258607432246,"gogh, trees, village, volumetric, lucid"
image_228.png,"arrogant elegant man travels through time via steampunk portals, pixiv fanbox, dramatic lighting, maximalist pastel color palette, splatter paint, pixar and disney exploded - view drawing, graphic novel by fiona staples and dustin nguyen, peter elson, alan bean, wangechi mutu, clean cel shaded vector art, trending on artstation ",1721009866,50,10.0,k_lms,512,704,9896fc5f1b5c48467f7e90f183ca96917d1a8b332415c661f77f1529c405e71e,2022-08-18 11:48:00+00:00,0.049699973315000534,0.07290460169315338,"elegant, steampunk, portals, fiona, cel"
image_229.png,"chair made of rectangle tetris, made of white and moss, octane render, trending on artstation, on hard desert sand floor ",2887410759,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:48:00+00:00,2.0,0.002635867800563574,"chair, desert, tetris, rectangle, trending"
image_230.png,underwater pigeon drone in tropical reef ,426885991,50,7.0,k_lms,512,512,17c31b4c580f192a212ebfca57b416ef2fdebe425e43e79c44ed1501fcdad9b3,2022-08-18 11:50:00+00:00,0.07055298984050751,0.001459661521948874,"drone, pigeon, reef, underwater, tropical"
image_231.png,"arrogant elegant man travels through time via steampunk portals, pixiv fanbox, dramatic lighting, maximalist pastel color palette, splatter paint, pixar and disney exploded - view drawing, graphic novel by fiona staples and dustin nguyen, peter elson, alan bean, wangechi mutu, clean cel shaded vector art, trending on artstation ",1721009866,50,10.0,k_lms,512,704,9896fc5f1b5c48467f7e90f183ca96917d1a8b332415c661f77f1529c405e71e,2022-08-18 11:48:00+00:00,0.049699973315000534,0.07290460169315338,"elegant, steampunk, portals, fiona, cel"
image_232.png,"6 5 year old florence nightingale, character face study, faces only, portly round face, victorian era clothing, concept art finely detailed perfect art, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, pinterest, ",2448126630,50,19.0,k_euler_ancestral,704,512,584f0ab775f1c3b8bdd27be95103a83effe4881b32346130a600f7aa58886082,2022-08-18 11:50:00+00:00,0.20305770635604858,0.0009269516449421644,"nightingale, faces, takashi, rutkowski, pinterest"
image_233.png,"architectural rendering, brutalism building in milan, italy like habitat 6 7, using modern material like steel + concrete + glass, biophilia ",552962300,50,7.0,k_lms,512,1024,62d5000e40c0a1d981a12d65d9dc4c7726a4d8d65df77ced839f49484041605f,2022-08-18 11:50:00+00:00,0.06803473830223083,0.001180203864350915,"architectural, habitat, brutalism, italy, biophilia"
image_234.png,"just only one lonely symmetry cyberpunk round portal to the deep space star waves!! bad omens, in the style of bonestell, chesley, casson, and a. j, fog, ultra wide view. the ceiling is hung with chaotic cables, a grace goddess floating in the center. cinematic. 8 k, octane render. ultra clear detailed. ",126250152,50,15.0,k_lms,1024,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 11:51:00+00:00,0.1266140192747116,0.0009122890769504011,"cyberpunk, portal, omens, symmetry, waves"
image_235.png,"bookcase made of rectangle tetris, made of steel and moss, octane render, trending on artstation, on hard desert sand floor ",747141384,50,7.0,k_lms,512,1024,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:51:00+00:00,0.030543213710188866,0.0008346244576387107,"bookcase, rectangle, desert, tetris, trending"
image_236.png,pigeon swimming in underwater reef ,1893093380,50,7.0,k_lms,512,512,17c31b4c580f192a212ebfca57b416ef2fdebe425e43e79c44ed1501fcdad9b3,2022-08-18 11:51:00+00:00,0.04481067880988121,0.008967583067715168,"swimming, underwater, pigeon, reef"
image_237.png,album cover of enraptured knight by akihiko yoshida ,3830586325,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:52:00+00:00,0.07708834111690521,0.00016696770035196096,"album, yoshida, knight, enraptured, akihiko"
image_238.png,"kitchen made of rectangle tetris, made of steel and moss, octane render, trending on artstation, on hard desert sand floor ",2886524962,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:52:00+00:00,0.036109019070863724,0.0007340647862292826,"kitchen, sand, tetris, rectangle, render"
image_239.png,pigeon diving in underwater tropical reef ,3975483287,50,7.0,k_lms,512,512,17c31b4c580f192a212ebfca57b416ef2fdebe425e43e79c44ed1501fcdad9b3,2022-08-18 11:53:00+00:00,0.03492649644613266,0.0014779597986489534,"diving, underwater, pigeon, reef, tropical"
image_240.png,"just only one lonely symmetry cyberpunk round portal to the deep space star waves!! bad omens, in the style of bonestell, chesley. 8 k, octane render. ultra clear detailed. ",3904555527,50,15.0,k_lms,768,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 11:54:00+00:00,0.14315199851989746,0.0011583875166252255,"cyberpunk, portal, symmetry, octane, waves"
image_241.png,"furniture island kitchen made of rectangle tetris, made of steel and moss, octane render, trending on artstation, on hard desert sand floor ",2805093581,50,7.0,k_lms,1024,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:54:00+00:00,0.05975058674812317,0.0006528034573420882,"furniture, tetris, desert, octane, trending"
image_242.png,album cover of wet cloth swaying in wind floating art by akihiko yoshida ,4054749122,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:54:00+00:00,0.08484546840190887,0.00037725470610894263,"wind, floating, cloth, yoshida, album"
image_243.png,"tree bark, seamless texture ",2573183336,50,7.0,k_lms,512,512,593e71244661fcb15afc22e8e2c061cad6f3c2875070f1348c491f624c0a760e,2022-08-18 11:54:00+00:00,0.0863959789276123,0.003061559284105897,"tree, texture, bark, seamless"
image_244.png,"biomechanical cyberpunk female hacker, infinite detail, full shot, smooth, sharp focus, illustration, rembrandt lighting, dark mood, mysterious, concept art, unreal engine 5, 8 k, art by roger dean ",3790958937,50,7.0,k_lms,512,768,4f7f69f645e3fd1340854f7ca5582a4f3e90afc6555855dff3ff8579e9395643,2022-08-18 11:55:00+00:00,0.041551657021045685,0.003191777504980564,"cyberpunk, biomechanical, illustration, rembrandt, female"
image_245.png,"large village, clouds, wide shot, army of satan, sun come up, lucid, symetric, dreamistic, fluxication, volumetric lighting, near the beach, big trees by mc escher, colorized by salvador ross gogh ",3154099121,50,10.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 11:55:00+00:00,0.12226029485464096,0.01567802205681801,"gogh, clouds, fluxication, village, symetric"
image_246.png,album cover of action figure blueprints by akihiko yoshida ,3799429033,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:56:00+00:00,0.06054091453552246,0.00010202113480772823,"album, yoshida, blueprints, akihiko, figure"
image_247.png,"the 8 6 - year - old florence nightingale in bed, 1 9 0 6, concept art finely detailed perfect art, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, pinterest, ",81351421,50,19.0,k_euler_ancestral,704,512,584f0ab775f1c3b8bdd27be95103a83effe4881b32346130a600f7aa58886082,2022-08-18 11:56:00+00:00,0.18274618685245514,0.0019654319621622562,"nightingale, art, rutkowski, takashi, pinterest"
image_248.png,"in the rain, a lonely epic door stands on the gobi desert, in which the steps leading to the moon palace. octane render, mid - shot, slr camera. 8 k. grey blue, light gold and dark purple color scheme. ",460485334,50,15.0,k_lms,1280,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 11:56:00+00:00,0.04251215606927872,0.0010536741465330124,"desert, gobi, door, octane, stands"
image_249.png,"a island kitchen room made of rectangle tetris, made of steel and moss, octane render, trending on artstation, on hard desert sand floor ",2187783219,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:56:00+00:00,0.052720047533512115,0.0005658974987454712,"kitchen, sand, rectangle, tetris, render"
image_250.png,andrew tate ,3015406155,50,7.0,k_lms,512,512,593e71244661fcb15afc22e8e2c061cad6f3c2875070f1348c491f624c0a760e,2022-08-18 11:56:00+00:00,0.052372243255376816,0.0431109294295311,"tate, andrew"
image_251.png,"black, orange, purple, water melon, large village, clouds, wide shot, army of satan, sun come up, lucid, symetric, dreamistic, fluxication, volumetric lighting, near the beach, big trees by mc escher, colorized by salvador ross gogh ",2724751602,50,10.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 11:57:00+00:00,0.08746622502803802,0.02117699757218361,"gogh, colorized, fluxication, near, symetric"
image_252.png,"cyberpunk female hacker, infinite detail, full shot, smooth, sharp focus, illustration, rembrandt lighting, dark mood, mysterious, concept art, unreal engine 5, 8 k, art by roger dean ",1193714942,50,7.0,k_lms,512,768,4f7f69f645e3fd1340854f7ca5582a4f3e90afc6555855dff3ff8579e9395643,2022-08-18 11:57:00+00:00,0.12143309414386749,0.004789963364601135,"cyberpunk, illustration, rembrandt, infinite, female"
image_253.png,album cover of vitruvius brain by akihiko yoshida ,4249408765,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 11:57:00+00:00,0.0814247727394104,0.0007972752209752798,"vitruvius, album, yoshida, akihiko, brain"
image_254.png,"in the rain, a lonely epic door stands on the gobi desert, in which the steps leading to the moon palace. octane render, ultra wide view, slr camera. 8 k. grey blue, light gold and dark purple color scheme. ",1601559265,50,15.0,k_lms,1280,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 11:57:00+00:00,0.06657518446445465,0.0010509458370506763,"desert, gobi, door, octane, stands"
image_255.png,pigeon in cage underwater tropical reef ,2843490079,50,7.0,k_lms,512,512,17c31b4c580f192a212ebfca57b416ef2fdebe425e43e79c44ed1501fcdad9b3,2022-08-18 11:57:00+00:00,0.03598339110612869,0.003909483086317778,"pigeon, cage, reef, tropical, underwater"
image_256.png,"a island kitchen room made of rectangle tetris, made of steel and moss and oasis, octane render, trending on artstation, on hard desert sand floor ",4222209836,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 11:58:00+00:00,0.05066557228565216,0.00045281308121047914,"kitchen, desert, rectangle, tetris, render"
image_257.png,saul goodman ,921980068,50,7.0,k_lms,512,512,593e71244661fcb15afc22e8e2c061cad6f3c2875070f1348c491f624c0a760e,2022-08-18 11:59:00+00:00,0.038283009082078934,0.002139355055987835,"goodman, saul"
image_258.png,"biomechanical cyberpunk female hacker, infinite detail, full shot, smooth, sharp focus, illustration, rembrandt lighting, dark mood, mysterious, concept art, unreal engine 5, 8 k, art by simon bisley ",1447413874,50,7.0,k_lms,512,768,4f7f69f645e3fd1340854f7ca5582a4f3e90afc6555855dff3ff8579e9395643,2022-08-18 11:59:00+00:00,0.20733368396759033,0.003123112488538027,"cyberpunk, art, biomechanical, rembrandt, bisley"
image_259.png,"druid state - conjuction, by renato muccillo and andreas rocha and eddie mendoza, trending on artstation hq, deviantart, unreal engine 5, 4 k uhd image ",2444773343,50,7.0,k_lms,896,512,6d89ce0986b7a728ddc0dc9a2c6b129e36ae1873ac0d88b32f26615c2e618a46,2022-08-18 12:00:00+00:00,0.117250956594944,0.000853090372402221,"druid, conjuction, deviantart, uhd, mendoza"
image_260.png,"large village, mountains, clouds, sun come up, lucid, symetric, dreamistic, fluxication, volumetric lighting, black, orange, purple, near the beach, big trees by mc escher, colorized by salvador ross gogh ",1391997872,50,10.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 12:00:00+00:00,0.24484950304031372,0.006069997325539589,"gogh, mountains, colorized, lucid, symetric"
image_261.png,album cover of dr chemical and machine by akihiko yoshida ,105084865,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 12:00:00+00:00,0.07690244168043137,0.0001555854396428913,"album, yoshida, akihiko, chemical, dr"
image_262.png,"a beautiful round faced emo girl with beautiful eyes surfing in a magical blue lagoon, pirate ships, clear water, palm trees, digital illustration, art by greg rutkowski, intricate, elegant, smooth, amazing detail, concept art, sharp focus ",1871384405,50,7.0,k_lms,640,512,7a6f2f3fb67abc419561e0f0d39f60f788fadbd9498a86e920e87eb727e829fe,2022-08-18 12:01:00+00:00,0.7340530157089233,0.0027295981999486685,"emo, lagoon, beautiful, rutkowski, digital"
image_263.png,jesse pinkman ,522853157,50,7.0,k_lms,512,512,593e71244661fcb15afc22e8e2c061cad6f3c2875070f1348c491f624c0a760e,2022-08-18 12:01:00+00:00,0.15777677297592163,0.005144062452018261,"pinkman, jesse"
image_264.png,"kitchen room made of rectangle tetris, made of moss and oasis, octane render, trending on artstation, wall and floor made of hard desert sand floor ",1178504194,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 12:01:00+00:00,0.04018924757838249,0.0003054499684367329,"kitchen, desert, rectangle, tetris, render"
image_265.png,album cover of chemist machine by akihiko yoshida ,2344717817,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 12:01:00+00:00,0.07781227678060532,0.00021764024859294295,"album, machine, akihiko, yoshida, chemist"
image_266.png,album cover of opera about a giant devil cat king. italy 1 8 3 2 ,1423759570,50,7.0,k_lms,512,512,872b165957ab40ab9a40e5cd02244618bcd1f5a72f8a091ec26f32fde1cf70e4,2022-08-18 12:02:00+00:00,0.09975467622280121,0.006968166213482618,"opera, devil, italy, cover, giant"
image_267.png,"kitchen room made of rectangle tetris, made of moss and plants, octane render, trending on artstation, wall and floor made of hard desert sand floor ",2617110544,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 12:02:00+00:00,0.04696902260184288,0.0003180262283422053,"kitchen, moss, rectangle, tetris, render"
image_268.png,"character environment design, arrogant elegant man travels through time via steampunk portals, pixiv fanbox, dramatic lighting, maximalist pastel color palette, splatter paint, pixar and disney exploded - view drawing, graphic novel by fiona staples and dustin nguyen, peter elson, alan bean, wangechi mutu, clean cel shaded vector art, trending on artstation ",778874595,50,7.0,k_lms,512,704,9896fc5f1b5c48467f7e90f183ca96917d1a8b332415c661f77f1529c405e71e,2022-08-18 12:02:00+00:00,2.0,0.03204194828867912,"artstation, novel, pixiv, dustin, arrogant"
image_269.png,"a stock photograph of a young woman doctor wearing a lab coat, dof, sharp focus, highly detailed face, symmetric face, realistic iris, cinestill 8 0 0 t, photography by paolo roversi ",2415953513,50,7.0,k_lms,512,512,f655515b2e877a3b18c989b3e554c7e605d04a83dbd498e9c6e4b8b24bf77989,2022-08-18 12:02:00+00:00,0.04356023669242859,0.003539168741554022,"photography, doctor, woman, roversi, cinestill"
image_270.png,"landscape painting by ruan jia and greg rutkowski and peter mohrbacher and wlop and krenz cushart night, rainy mood, a lonely epic door stands on the gobi desert, in which the wet winding stone steps leading to the moon palace.. grey blue, light gold and dark purple color scheme. ",456694728,50,7.0,k_lms,1280,512,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 12:03:00+00:00,0.08715279400348663,0.000575327139813453,"painting, gobi, palace, moon, cushart"
image_271.png,"clouds, sun come up, lucidfufu, large village, mountains, symetric, dreamistic, fluxication, volumetric lighting, black, orange, purple, near the beach, big trees by mc escher, colorized by salvador ross gogh ",771276774,50,10.0,k_euler_ancestral,512,512,9afe76796380b1ea1c72b9d0069bd28629176838b346397ec9d827d477c4bc6a,2022-08-18 12:03:00+00:00,0.12512268126010895,0.006561448331922293,"clouds, colorized, village, symetric, escher"
image_272.png,"thumbnails of opera posters. italy, 1 8 2 3 ",5554404,50,7.0,k_lms,512,512,872b165957ab40ab9a40e5cd02244618bcd1f5a72f8a091ec26f32fde1cf70e4,2022-08-18 12:03:00+00:00,0.05075729638338089,0.0006589310360141098,"opera, thumbnails, posters, italy"
image_273.png,"a stock photograph of a young woman doctor wearing a lab coat, dof, sharp focus, highly detailed face, symmetric face, realistic iris, cinestill 8 0 0 t ",3560092105,50,7.0,k_lms,512,512,f655515b2e877a3b18c989b3e554c7e605d04a83dbd498e9c6e4b8b24bf77989,2022-08-18 12:03:00+00:00,0.06497859209775925,0.011243225075304508,"doctor, realistic, stock, symmetric, cinestill"
image_274.png,"kitchen room, made of moss and plants, octane render, trending on artstation, rough sand wall, floor made of hard desert sand floor ",1498566193,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 12:04:00+00:00,0.2706644833087921,0.00045080046402290463,"desert, artstation, octane, hard, trending"
image_275.png,thumbnails of comic opera posters. italy 1 8 1 6 ,3590680498,50,7.0,k_lms,512,512,872b165957ab40ab9a40e5cd02244618bcd1f5a72f8a091ec26f32fde1cf70e4,2022-08-18 12:05:00+00:00,0.11522313952445984,0.0007399547030217946,"thumbnails, opera, posters, comic, italy"
image_276.png,"dark cyberpunk urban environment druid meditating - conjuction, by renato muccillo and andreas rocha and eddie mendoza, trending on artstation hq, deviantart, unreal engine 5, 4 k uhd image, only dark red and black and white colour spectrum, high contrast ",2925798331,50,7.0,k_lms,896,512,6d89ce0986b7a728ddc0dc9a2c6b129e36ae1873ac0d88b32f26615c2e618a46,2022-08-18 12:05:00+00:00,0.08781637996435165,0.008203878998756409,"cyberpunk, druid, contrast, meditating, rocha"
image_277.png,"side - view portrait of geralt of rivia, in the style of 1 5 th century stained glass window, masterful ",2961270834,50,7.0,k_lms,512,512,460850fbc1bca0e643bc2b3a5926f771e48af6804dd64de1e3a21aae6d633686,2022-08-18 12:06:00+00:00,0.12317082285881042,0.0018863892182707787,"geralt, rivia, window, stained, century"
image_278.png,thumbnails of opera posters with big titles. italy 1 8 1 6 ,3886288728,50,7.0,k_lms,512,512,872b165957ab40ab9a40e5cd02244618bcd1f5a72f8a091ec26f32fde1cf70e4,2022-08-18 12:06:00+00:00,0.06492090970277786,0.0003849311906378716,"opera, thumbnails, posters, italy, titles"
image_279.png,"a photograph of a nerdy young woman from ucla wearing a sweater, sitting in a cozy cafe, black hair, dof, sharp focus, highly detailed face, symmetric face, realistic iris, cinestill 8 0 0 t, photography by slim aarons ",2359653054,50,7.0,k_lms,512,512,f655515b2e877a3b18c989b3e554c7e605d04a83dbd498e9c6e4b8b24bf77989,2022-08-18 12:06:00+00:00,0.1256706416606903,0.04320362210273743,"photography, nerdy, cafe, woman, ucla"
image_280.png,album cover of forgotten manuscript roll by akihiko yoshida ,2211513365,50,7.0,k_lms,512,512,f1cbbb398cbe7c7a3ffb84d666900c308dbb964770c2aa9c2084d081f398fff6,2022-08-18 12:06:00+00:00,0.09638120234012604,0.00021653783915098757,"manuscript, album, akihiko, roll, forgotten"
image_281.png,"kitchen made of rough sand, octane render, trending on artstation, very rough sand on wall, flooring made of hard sand ",1383808115,50,7.0,k_lms,768,512,a1571d40ddfc8410d15599fd8b4bb3d169d2c178f684e9dfbf07b2cacefb8299,2022-08-18 12:07:00+00:00,0.05454211309552193,0.0007786014466546476,"kitchen, rough, render, octane, trending"
image_282.png,"sci - fi space base, mist, sunrays, dust in the air, unreal engine, octane render, dramatic lighting, lake, digital art, by stanley artgerm lau, greg rutkowski, thomas kindkade, alphonse mucha, loish, norman rockwell, ",1736683506,50,11.0,k_lms,512,704,c638f3764e570cd8d8629fe0f0dd1e4f4ecea94e2ee75583fd5cb648a344955c,2022-08-18 12:07:00+00:00,0.0732206404209137,0.0017099303659051657,"space, mist, sunrays, render, artgerm"
image_283.png,"character environment design, arrogant elegant man travels through time via steampunk portals, pixiv fanbox, dramatic lighting, maximalist pastel color palette, splatter paint, pixar and disney exploded - view drawing, graphic novel by fiona staples and dustin nguyen, peter elson, alan bean, wangechi mutu, clean cel shaded vector art, trending on artstation ",354678309,50,10.0,k_lms,512,704,9896fc5f1b5c48467f7e90f183ca96917d1a8b332415c661f77f1529c405e71e,2022-08-18 12:09:00+00:00,0.08072994649410248,0.03204194828867912,"artstation, novel, pixiv, dustin, arrogant"
image_284.png,"florence nightingale photographed by millbourn in c. 1 8 9 0. wellcome collection, london ( cc by 4. 0 ) painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli, pinterest ",2058692708,50,19.0,k_euler_ancestral,704,512,584f0ab775f1c3b8bdd27be95103a83effe4881b32346130a600f7aa58886082,2022-08-18 12:09:00+00:00,0.04668579250574112,0.0007345571066252887,"nightingale, photographed, london, rutkowski, pinterest"
image_285.png,"a monster which resembles an axolotl, concept art, trending on artstation 3 d. ",3284022189,50,7.0,k_lms,512,512,d4bf18cfa2452e1e3bc459ffb9f74fdae74c089441418ef31b438f13f49e7fe2,2022-08-18 10:10:00+00:00,0.037749920040369034,0.0250000711530447,"artstation, axolotl, monster, concept, trending"
image_286.png,"gundam 3 d robot ninja mask design armor engine ingame stylized digital illustration photo radiating a glowing aura global illumination ray tracing hdr fanart arstation by ian pesty and, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, that looks",898334704,50,7.0,k_lms,512,768,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-18 10:10:00+00:00,0.08788401633501053,0.0007033166475594044,"gundam, mask, hdr, tracing, kuvshinov"
image_287.png,"a monster which resembles an axolotl, concept art, extremely detailed multiple unique different art styles. ",3799888265,50,7.0,k_lms,512,512,d4bf18cfa2452e1e3bc459ffb9f74fdae74c089441418ef31b438f13f49e7fe2,2022-08-18 10:11:00+00:00,0.08223532885313034,0.011029131710529327,"axolotl, monster, concept, unique, styles"
image_288.png,high detail poster for an opera about bearded hercules visiting rio de janeiro. italy 1 8 1 6 ,2892267845,50,7.0,k_lms,768,1024,872b165957ab40ab9a40e5cd02244618bcd1f5a72f8a091ec26f32fde1cf70e4,2022-08-18 10:11:00+00:00,0.1027037724852562,0.00031032072729431093,"hercules, opera, janeiro, bearded, poster"
